2026-03-07,UC Irvine,UC Davis,79.0,69.0,148.0,-10.0,75.9,73.8,149.7,-5.7,75.8,73.2,149.1,-6.1,-9.5,146.5,4.3,1.7,3.8,NO
2026-03-07,Alabama,Auburn,96.0,84.0,180.0,-12.0,94.9,89.7,184.5,-8.7,95.2,89.4,184.6,-9.3,-8.5,176.5,3.3,4.5,-0.2,YES
2026-03-07,William & Mary,Elon,72.0,62.0,134.0,-10.0,88.1,83.5,171.6,-4.6,88.2,82.8,171.0,-5.4,-4.5,164.5,5.4,37.6,-0.1,YES
2026-03-07,Mercer,Coastal Carolina,73.0,77.0,150.0,4.0,81.2,77.7,158.9,-3.5,80.4,78.5,158.8,-1.9,-1.5,155.5,-7.5,8.9,2.0,NO
2026-03-07,Siena,Mount St. Mary's,63.0,58.0,121.0,-5.0,77.3,72.1,149.4,-5.2,,,,,,,-0.2,28.4,,
2026-03-07,Texas,Oklahoma,85.0,88.0,173.0,3.0,89.0,85.5,174.5,-7.0,89.0,86.3,175.4,-6.2,,,-10.0,1.5,,
2026-03-07,Southern Utah,Cal Baptist,75.0,82.0,157.0,7.0,73.6,80.8,154.4,3.7,73.4,81.0,154.3,4.1,6.5,147.5,-3.3,-2.6,2.8,NO
2026-03-07,San Francisco,Portland,82.0,65.0,147.0,-17.0,81.8,76.9,158.7,-4.8,81.3,77.1,158.4,-4.2,-5.5,144.5,12.2,11.7,0.7,NO
2026-03-07,Coastal Carolina,Southern,72.0,96.0,168.0,24.0,78.5,76.0,154.6,-2.5,78.2,76.7,155.0,-1.5,-1.5,151.5,-26.5,-13.4,1.0,NO
2026-03-07,Tennessee St.,Morehead St.,93.0,67.0,160.0,-26.0,83.9,80.2,164.1,-3.8,83.6,81.2,164.8,-2.4,,,22.2,4.1,,
2026-03-07,USC,UCLA,68.0,89.0,157.0,21.0,79.4,83.7,163.1,0.8,78.7,83.2,162.0,1.0,6.5,150.5,-20.2,6.1,5.7,NO
2026-03-07,Minnesota,Northwestern,67.0,66.0,133.0,-1.0,76.8,76.5,153.2,-3.8,77.4,75.6,153.1,-5.3,-3.5,133.5,-2.8,20.2,0.3,NO
2026-03-07,UC Santa Barbara,UC San Diego,63.0,64.0,127.0,1.0,77.8,78.4,156.2,-2.9,77.6,76.8,154.4,-4.2,-1.5,139.5,-3.9,29.2,1.4,NO
2026-03-07,Utah Tech,Utah Valley,101.0,104.0,205.0,3.0,76.2,83.1,159.3,3.4,76.5,82.9,159.4,2.8,6.5,148.5,0.4,-45.7,-3.1,YES
2026-03-07,Idaho,Sacramento St.,68.0,45.0,113.0,-23.0,85.3,80.6,165.9,-4.8,85.5,79.9,165.5,-5.6,,,18.2,52.9,,
2026-03-07,Nevada,Air Force,74.0,59.0,133.0,-15.0,85.9,66.2,152.1,-23.2,84.6,66.6,151.2,-21.5,-24.5,142.5,-8.2,19.1,-1.3,YES
2026-03-07,BYU,Texas Tech,82.0,76.0,158.0,-6.0,85.2,87.9,173.1,-0.8,84.4,90.2,174.6,2.2,-1.5,159.5,5.2,15.1,0.7,NO
2026-03-07,St. Thomas,North Dakota,66.0,67.0,133.0,1.0,88.8,77.8,166.6,-11.0,88.6,78.4,167.0,-10.2,,,-12.0,33.6,,
2026-03-07,Colorado,Arizona,79.0,89.0,168.0,10.0,75.4,91.9,167.3,13.0,75.4,91.7,167.2,12.8,,,3.0,-0.7,,
2026-03-07,Oregon,Washington,85.0,79.0,164.0,-6.0,75.2,79.8,155.0,1.2,75.6,79.7,155.2,0.6,-1.5,141.5,7.2,-9.0,2.7,NO
2026-03-07,Pacific,Seattle,61.0,58.0,119.0,-3.0,72.2,71.4,143.6,-0.8,71.6,71.3,142.9,-0.3,-1.5,129.5,2.2,24.6,0.7,NO
2026-03-07,Hawaii,Long Beach St.,75.0,84.0,159.0,9.0,81.3,73.5,154.8,-11.2,81.0,73.0,154.0,-11.5,-13.5,148.5,-20.2,-4.2,-2.3,YES
2026-03-19,Ohio St.,TCU,64.0,66.0,130.0,2.0,67.2,80.7,147.9,13.6,68.1,78.5,146.6,10.4,-2.5,145.5,11.6,17.9,7.1,NO
2026-03-19,Nebraska,Troy,76.0,47.0,123.0,-29.0,77.4,63.6,141.0,-13.8,78.9,64.8,143.7,-14.1,-13.5,138.5,15.2,18.0,-0.3,YES
2026-03-19,Louisville,South Florida,83.0,79.0,162.0,-4.0,81.9,76.2,158.1,-5.7,84.0,76.6,160.5,-7.4,-4.5,163.5,-1.7,-3.9,1.2,NO
